Unnamed: 0.1,Unnamed: 0,ISBN,ID,title,authors,description,avg_rating,age,no_synset,synset,emotion_vector,lang
365,365,9780064409438,65640,"The Magician's Nephew (Chronicles of Narnia, #1)","[C.S. Lewis, Pauline Baynes]","A full-color paperback edition of <i>The Magician's Nephew</i>, book one in the classic fantasy series, <i>The Chronicles of Narnia</i>. This edition is complete with full-color cover and interior art by the original illustrator, Pauline Baynes.<br /><br />On a daring quest to save a life, two friends are hurled into another world, where an evil sorceress seeks to enslave them. But then the lion Aslan's song weaves itself into the fabric of a new land, a land that will be known as Narnia. And in Narnia, all things are possible.",4.04,16.5,,,"{'Anger': 0.0857106059630369, 'Anticipation': 0.23150235044111017, 'Disgust': 0.10818468671517806, 'Fear': 0.135102067100264, 'Joy': 0.14373108377873658, 'Sadness': 0.09659347028140898, 'Surprise': 0.04224354433640286, 'Trust': 0.15693219138386247}",en
372,372,9780425133545,415030,"The Sum of All Fears (Jack Ryan, #6)",[Tom Clancy],"A new world order... on the brink of destruction... <br />Peace may finally be at hand in the Middle East---as Jack Ryan lays the groundwork for a plan that could end centuries of conflict. But ruthless terrorists have a final, desperate card to play; with one terrible act, distrust mounts, forces collide, and the floundering U.S. president seems unable to cope with the crisis. <br />With the world on the verge of nuclear disaster, Ryan must frantically seek a solution---before the chiefs of state lose control of themselves and the world. <br />The author of five consecutive #1 bestsellers, Tom Clancy now offers his timeliest, most explosive novel yet, presented here in a special, expanded four-cassette program---six hours of the exceptional realism, authenticity and unrelenting suspense that make him the undisputed master of the contemporary thriller.",4.02,16.0,,,"{'Anger': 0.15848831295194712, 'Anticipation': 0.13108953804648282, 'Disgust': 0.08135600716481281, 'Fear': 0.2656509143981779, 'Joy': 0.03865460737268083, 'Sadness': 0.10276199111032483, 'Surprise': 0.08257225625262599, 'Trust': 0.13942637270294775}",en
382,382,9780743457903,18989,"Tinker, Tailor, Soldier, Spy",[John le Carré],"A modern classic in which John le Carré expertly creates a total vision of a secret world, <i>Tinker, Tailor, Soldier, Spy</i> begins George Smiley's chess match of wills and wits with Karla, his Soviet counterpart. <br /><br />It is now beyond a doubt that a mole, implanted decades ago by Moscow Centre, has burrowed his way into the highest echelons of British Intelligence. His treachery has already blown some of its most vital operations and its best networks. It is clear that the double agent is one of its own kind. But which one? George Smiley is assigned to identify him. And once identified, the traitor must be destroyed.",4.05,17.0,,,"{'Anger': 0.13757967710417346, 'Anticipation': 0.08975015121202252, 'Disgust': 0.06327641557716465, 'Fear': 0.14218582794398177, 'Joy': 0.1877355418043084, 'Sadness': 0.13548597217698788, 'Surprise': 0.04545666030800726, 'Trust': 0.19852975387335414}",en
421,421,9780345272577,44292626,The Hobbit,[J.R.R. Tolkien],"Bilbo Baggins was a hobbit who wanted to be left alone in quiet comfort. But the wizard Gandalf came along with a band of homeless dwarves. Soon Bilbo was drawn into their quest, facing evil orcs, savage wolves, giant spiders, and worse unknown dangers. Finally, it was Bilbo-alone and unaided-who had to confront the great dragon Smaug, the terror of an entire countryside . . .<br /><br />This stirring adventure fantasy begins the tale of the hobbits that was continued by J.R.R. Tolkien in his bestselling epic <i>The Lord of the Rings</i>.",4.27,17.666666666666668,,,"{'Anger': 0.1097389401281851, 'Anticipation': 0.22287791152102548, 'Disgust': 0.05651086446771925, 'Fear': 0.2707128341410036, 'Joy': 0.0708535250898859, 'Sadness': 0.1379943723620447, 'Surprise': 0.039080819133969054, 'Trust': 0.09223073315616696}",en
447,447,9780380817153,52671289,"The Golden One (Amelia Peabody, #14)",[Elizabeth Peters],"A new year, 1917, is dawning, and the Great War that ravages the world shows no sign of abating. Answering the siren call of Egypt once more, Amelia Peabody and her family arrive at their home in Luxor to learn of a new royal tomb ransacked by thieves. Soon an even more disturbing outrage concerns the intrepid clan of archaeologists: the freshly and savagely slain corpse of a thief defiling the ancient burial site.<br /><br />Yet this is nothing compared with the lethal fate that threatens Ramses. Besieged by the British and defended by formidable Turkish and German forces, the fortified seaport of Gaza guards the gateway to the Holy Land. Answering a call he cannot refuse from British military intelligence, Ramses must journey to this ancient, fabled city to undertake a mission as personal as it is perilous. Death will surely be his lot if he is caught or exposed. Meanwhile, Ramses's wife, Nefret, guards a secret of her own....<br /><br />Once again the incomparable and bestselling carries us to a breathtaking realm of ancient wonders and crumbling splendor -- from the hectic bustle of the Cairo markets to remote, sand-swept corners of the Egyptian desert where the gods of antiquity sleep. Returning visitors to the world of Amelia Peabody will be enthralled by the latest mesmerizing adventure from the award-winning grandmaster, and newcomers will succumb to her wiles as they are caught up in the tantalizing spell of the remarkable Elizabeth Peters and <em>The Golden One.</em>",4.19,17.5,,,"{'Anger': 0.09624490242767604, 'Anticipation': 0.1500260010400416, 'Disgust': 0.08410652215562305, 'Fear': 0.1511344664312888, 'Joy': 0.13475381120507976, 'Sadness': 0.12104168377261404, 'Surprise': 0.11439089142513069, 'Trust': 0.1483017215425459}",en
457,457,9780590353427,45286449,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","[J.K. Rowling, Mary GrandPré]","<i>Librarian note: Two alternate covers for this edition can be found <a href=""https://www.goodreads.com/book/show/15738816.here"" title=""here"" rel=""nofollow"">here</a> and <a href=""https://www.goodreads.com/book/show/25878460.here"" title=""here"" rel=""nofollow"">here</a>.</i><br /><br />Harry Potter has never played a sport while flying on a broomstick. He's never worn a cloak of invisibility, befriended a giant, or helped hatch a dragon. All Harry knows is a miserable life with the Dursleys, his horrible aunt and uncle, and their abominable son, Dudley. Harry's room is a tiny closet at the foot of the stairs, and he hasn't had a birthday party in eleven years.<br /><br />But all that is about change when a mysterious letter arrives by owl messenger: a letter with an invitation to a wonderful place he never dreamed existed. There he finds not only friends, aerial sports, and magic around every corner, but a great destiny that's been waiting for him...if Harry can survive the encounter.<br />(back cover)",4.47,15.977777777777778,,,"{'Anger': 0.09602492043069007, 'Anticipation': 0.1658427574998307, 'Disgust': 0.06717681316448838, 'Fear': 0.15494006907293292, 'Joy': 0.21107875668720796, 'Sadness': 0.059727771382135836, 'Surprise': 0.05183855894900792, 'Trust': 0.19337035281370624}",en
469,469,9780345384362,379305,Intensity,[Dean Koontz],"Past midnight, Chyna Shepherd, twenty-six, gazes out a moonlit window, unable to sleep on her first night in the Napa Valley home of her best friend's family. Instinct proves reliable. A murderous sociopath, Edger Foreman Vess, has entered the house, intent on killing everyone inside. A self-proclaimed ""homicidal adventurer,"" Vess lives only to satisfy all appetites as they arise, to immerse himself in sensation, to live without fear, remorse or limits, to live with intensity. Chyna is trapped in his deadly orbit.<br /><br />Chyna is a survivor, toughened by a lifelong struggle for safety and self-respect. Now she will be tested as never before. At first her sole aim is to get out alive --- until, by chance, she learns the identity of Vess's next intended victim, a faraway innocent only she can save. Driven by a newly discovered thirst for meaning beyond mere self-preservation, Chyna musters every inner resource she has to save an endangered girl ... as moment by moment, the terrifying threat of Edgar Foreman Vess intensifies.",4.04,17.6,,,"{'Anger': 0.13726473731271674, 'Anticipation': 0.0722526334154799, 'Disgust': 0.03543933875646087, 'Fear': 0.18988942926307983, 'Joy': 0.1576123699648878, 'Sadness': 0.12865025189191545, 'Surprise': 0.04601661832377381, 'Trust': 0.23287462107168558}",en
524,524,9780345413369,77473,"The Subtle Knife (His Dark Materials, #2)",[Philip Pullman],"Here is the highly anticipated second installment of Philip Pullman's epic fantasy trilogy, begun with the critically acclaimed ""The Golden Compass."" Lyra and Will, her newfound friend, tumble separately into the strange tropical otherworld of Cittagazze, ""the city of magpies,"" where adults are curiously absent and children run wild. Here their lives become inextricably entwined when Lyra's alethiometer gives her a simple command: find Will's father. Their search is plagued with obstacles--some familiar and some horribly new and unfathomable--but it eventually brings them closer to Will's father and to the Subtle Knife, a deadly, magical, ancient tool that cuts windows between worlds. Through it all, Will and Lyra find themselves hurtling toward the center of a fierce battle against a force so awesome that leagues of mortals, witches, beasts, and spirits from every world are uniting in fear and anger against it. This breathtaking sequel will leave readers eager for the third and final volume of ""His Dark Materials.""",4.13,17.083333333333332,,,"{'Anger': 0.14734196530754215, 'Anticipation': 0.10919372573659764, 'Disgust': 0.08347732423759621, 'Fear': 0.18003725063393397, 'Joy': 0.12321881381415074, 'Sadness': 0.11938154971613223, 'Surprise': 0.08116598972241545, 'Trust': 0.15618338083163164}",en
526,526,9780374525644,12609,"The Spirit Catches You and You Fall Down: A Hmong Child, Her American Doctors, and the Collision of Two Cultures",[Anne Fadiman],"Lia Lee was born in 1982 to a family of recent Hmong immigrants, and soon developed symptoms of epilepsy. By 1988 she was living at home but was brain dead after a tragic cycle of misunderstanding, over-medication, and culture clash: ""What the doctors viewed as clinical efficiency the Hmong viewed as frosty arrogance."" <i>The Spirit Catches You and You Fall Down</i> is a tragedy of Shakespearean dimensions, written with the deepest of human feeling. Sherwin Nuland said of the account, ""There are no villains in Fadiman's tale, just as there are no heroes. People are presented as she saw them, in their humility and their frailty—and their nobility.",4.17,19.0,,,"{'Anger': 0.05184758456094148, 'Anticipation': 0.1945518887334376, 'Disgust': 0.005801991605629166, 'Fear': 0.1479302115052259, 'Joy': 0.15990453460620524, 'Sadness': 0.1357912928977039, 'Surprise': 0.0722985762488684, 'Trust': 0.2318739198419883}",en
527,527,9780571167920,72499,Vampyres: Lord Byron to Count Dracula,[Christopher Frayling],"Vampire literature is an amazingly varied genre of writing, providing elements of everything from the penny dreadful horrors to powerful doses of myth and eroticism. Because it contains its own mythology and its own set of rules, it has also proved a psychologically attractive genre for many writers from its Romantic inception to the present day.",4.07,19.0,,,"{'Anger': 0.07133313970374673, 'Anticipation': 0.14347952367121694, 'Disgust': 0.06401394133023526, 'Fear': 0.1730467615451641, 'Joy': 0.15742085390647692, 'Sadness': 0.0943944234679059, 'Surprise': 0.056230031948881785, 'Trust': 0.24008132442637234}",en
